Case_ID,Age_Group,Gender,Income_Bracket,Vulnerability_Category,Case_Type,Case_Sub_Type,Jurisdiction_Level,Legal_Aid_Modality,State,Filing_Year,Hearing_Count,Adjournment_Count,Resolution_Time,Delay_Flag,Outcome_Disparity,Aid_Disparity
9904,36-50,Other,High_Income,Senior_Citizen,Other,Miscellaneous,District,Partial_Aid,State_5,2022,9,0,>24 mo,1,0,0
9905,51-65,Male,Low_Income,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Self_Represented,State_8,2023,4,4,≤3 mo,0,1,0
9906,36-50,Female,Low_Income,Person_with_Disability,Civil,Tort,State,Self_Represented,State_17,2021,5,1,12-24 mo,1,0,0
9907,26-35,Female,Below_Poverty_Line,None,Domestic_Violence,Protection_Order,Supreme_Court,Self_Represented,State_24,2023,9,5,12-24 mo,1,0,0
9908,51-65,Male,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,State,Self_Represented,State_17,2021,9,5,>24 mo,1,0,0
9909,65+,Female,Below_Poverty_Line,Minority,Other,Miscellaneous,High_Court,Pro_Bono,State_7,2020,7,3,>24 mo,1,1,0
9910,18-25,Male,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,District,Partial_Aid,State_5,2022,4,6,12-24 mo,1,0,0
9911,36-50,Female,High_Income,Minority,Criminal,Sentencing,District,Self_Represented,State_19,2018,7,2,6–12 mo,0,1,0
9912,65+,Other,Middle_Income,None,Labor/Employment,Wages,High_Court,Self_Represented,State_17,2020,4,4,≤3 mo,0,0,0
9913,18-25,Female,Below_Poverty_Line,None,Other,Miscellaneous,High_Court,Pro_Bono,State_16,2022,3,5,6–12 mo,0,0,0
9914,18-25,Male,High_Income,Minority,Civil,Family,High_Court,Partial_Aid,State_26,2019,3,2,>24 mo,1,1,0
9915,51-65,Other,Unknown,Senior_Citizen,Civil,Contract,State,Self_Represented,State_4,2019,5,0,6–12 mo,0,0,1
9916,65+,Female,Below_Poverty_Line,Minority,Criminal,Bail,Supreme_Court,Pro_Bono,State_12,2022,11,3,6–12 mo,0,1,0
9917,51-65,Male,Unknown,Senior_Citizen,Civil,Tort,State,Partial_Aid,State_28,2022,7,2,12-24 mo,1,1,1
9918,18-25,Female,Middle_Income,None,Civil,Consumer,District,Self_Represented,State_6,2020,3,1,3–6 mo,0,0,0
9919,65+,Female,Middle_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,State,Partial_Aid,State_10,2018,11,1,12-24 mo,1,0,1
9920,26-35,Other,Middle_Income,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Full_Aid,State_3,2021,8,0,3–6 mo,0,1,0
9921,65+,Male,Middle_Income,Person_with_Disability,Property_Dispute,Property_Division,District,Partial_Aid,UT_1,2020,7,4,6–12 mo,0,1,0
9922,36-50,Male,Unknown,Person_with_Disability,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_14,2019,5,4,≤3 mo,0,0,0
9923,26-35,Other,High_Income,Minority,Property_Dispute,Property_Division,High_Court,Self_Represented,State_25,2018,9,2,≤3 mo,0,1,1
9924,18-25,Female,Middle_Income,None,Labor/Employment,Workplace_Harassment,Supreme_Court,Full_Aid,State_9,2023,4,1,3–6 mo,0,0,1
9925,36-50,Female,Below_Poverty_Line,None,Criminal,Sentencing,District,Full_Aid,UT_6,2020,6,2,3–6 mo,0,0,0
9926,36-50,Male,High_Income,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Self_Represented,State_24,2023,7,0,3–6 mo,0,0,0
9927,26-35,Female,Middle_Income,SC/ST,Civil,Consumer,District,Pro_Bono,UT_6,2022,4,2,12-24 mo,1,0,0
9928,26-35,Female,Unknown,Person_with_Disability,Domestic_Violence,Child_Custody,Supreme_Court,Partial_Aid,State_9,2023,8,2,3–6 mo,0,0,0
9929,51-65,Female,High_Income,Person_with_Disability,Civil,Tort,District,Partial_Aid,UT_7,2020,2,3,12-24 mo,1,0,1
9930,65+,Female,Middle_Income,SC/ST,Criminal,Bail,Supreme_Court,Full_Aid,State_18,2018,8,2,3–6 mo,0,1,0
9931,65+,Other,Below_Poverty_Line,SC/ST,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_4,2022,8,3,3–6 mo,0,0,0
9932,65+,Male,Low_Income,None,Labor/Employment,Wages,State,Full_Aid,State_15,2018,7,1,12-24 mo,1,1,0
9933,18-25,Other,High_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,State_5,2023,2,3,≤3 mo,0,1,0
9934,51-65,Other,High_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,State_23,2020,7,2,>24 mo,1,0,1
9935,65+,Male,Below_Poverty_Line,Senior_Citizen,Criminal,Appeal,District,Self_Represented,State_10,2020,5,3,≤3 mo,0,0,0
9936,51-65,Other,Middle_Income,None,Domestic_Violence,Protection_Order,High_Court,Partial_Aid,State_2,2021,5,1,>24 mo,1,0,0
9937,36-50,Male,Below_Poverty_Line,Senior_Citizen,Property_Dispute,Land_Dispute,District,Partial_Aid,State_24,2021,6,4,≤3 mo,0,0,0
9938,18-25,Male,High_Income,Senior_Citizen,Criminal,Sentencing,District,Self_Represented,State_27,2022,3,3,≤3 mo,0,0,0
9939,65+,Male,Low_Income,None,Other,Miscellaneous,District,Self_Represented,UT_2,2022,2,2,≤3 mo,0,1,0
9940,18-25,Female,Unknown,Senior_Citizen,Property_Dispute,Tenant_Landlord,Supreme_Court,Self_Represented,State_7,2019,6,1,3–6 mo,0,0,0
9941,18-25,Female,Low_Income,None,Labor/Employment,Wages,Supreme_Court,Partial_Aid,State_16,2020,5,0,≤3 mo,0,1,1
9942,65+,Male,Middle_Income,Minority,Property_Dispute,Land_Dispute,District,Self_Represented,State_10,2019,5,3,3–6 mo,0,0,1
9943,51-65,Female,Unknown,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Pro_Bono,State_25,2018,11,3,≤3 mo,0,0,0
9944,65+,Male,Low_Income,Senior_Citizen,Civil,Consumer,State,Self_Represented,State_13,2019,2,3,6–12 mo,0,0,0
9945,65+,Male,Unknown,Senior_Citizen,Property_Dispute,Tenant_Landlord,District,Full_Aid,State_11,2021,7,0,≤3 mo,0,0,0
9946,36-50,Male,Low_Income,Minority,Labor/Employment,Wages,High_Court,Self_Represented,UT_3,2019,6,0,>24 mo,1,1,0
9947,65+,Other,Middle_Income,Senior_Citizen,Civil,Tort,District,Partial_Aid,State_4,2021,5,1,>24 mo,1,1,1
9948,18-25,Other,Middle_Income,Person_with_Disability,Civil,Tort,State,Partial_Aid,State_8,2023,6,1,≤3 mo,0,0,0
9949,36-50,Female,Middle_Income,SC/ST,Domestic_Violence,Maintenance,District,Full_Aid,State_26,2020,8,5,12-24 mo,1,0,1
9950,26-35,Male,Unknown,None,Civil,Tort,State,Partial_Aid,State_13,2023,3,4,6–12 mo,0,1,0
9951,18-25,Male,Low_Income,SC/ST,Labor/Employment,Wages,State,Self_Represented,State_12,2020,4,1,12-24 mo,1,0,0
9952,26-35,Female,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Pro_Bono,UT_2,2023,9,4,≤3 mo,0,1,0
9953,51-65,Other,Unknown,Senior_Citizen,Labor/Employment,Wages,State,Pro_Bono,UT_6,2022,7,1,6–12 mo,0,0,0
9954,36-50,Other,Low_Income,None,Criminal,Acquittal,District,Pro_Bono,UT_5,2018,4,1,6–12 mo,0,0,0
9955,18-25,Male,Low_Income,SC/ST,Civil,Family,District,Partial_Aid,State_6,2018,4,3,6–12 mo,0,1,1
9956,26-35,Other,Middle_Income,Senior_Citizen,Civil,Contract,High_Court,Pro_Bono,State_11,2020,4,3,≤3 mo,0,0,0
9957,36-50,Female,High_Income,Minority,Property_Dispute,Property_Division,District,Self_Represented,State_22,2022,10,0,3–6 mo,0,1,0
9958,18-25,Other,Low_Income,Person_with_Disability,Criminal,Acquittal,State,Full_Aid,State_12,2023,7,2,6–12 mo,0,1,1
9959,18-25,Female,Below_Poverty_Line,SC/ST,Property_Dispute,Property_Division,District,Pro_Bono,State_25,2019,8,2,6–12 mo,0,1,0
9960,65+,Other,Below_Poverty_Line,Senior_Citizen,Criminal,Appeal,Supreme_Court,Partial_Aid,UT_4,2021,6,4,≤3 mo,0,0,0
9961,26-35,Female,Low_Income,None,Criminal,Bail,High_Court,Partial_Aid,UT_2,2020,5,4,6–12 mo,0,0,0
9962,65+,Female,Unknown,SC/ST,Labor/Employment,Unfair_Dismissal,Supreme_Court,Partial_Aid,UT_1,2023,5,1,≤3 mo,0,1,0
9963,26-35,Female,Middle_Income,None,Labor/Employment,Unfair_Dismissal,High_Court,Self_Represented,UT_1,2019,6,1,6–12 mo,0,0,0
9964,18-25,Other,Low_Income,None,Property_Dispute,Tenant_Landlord,District,Full_Aid,State_14,2021,7,3,≤3 mo,0,1,0
9965,65+,Male,High_Income,Minority,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,State_3,2022,7,1,>24 mo,1,1,0
9966,26-35,Female,High_Income,SC/ST,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_7,2021,3,3,3–6 mo,0,0,0
9967,26-35,Male,Low_Income,SC/ST,Labor/Employment,Workplace_Harassment,State,Pro_Bono,State_22,2020,5,4,6–12 mo,0,1,0
9968,26-35,Male,Unknown,Person_with_Disability,Other,Miscellaneous,State,Pro_Bono,State_19,2020,13,1,≤3 mo,0,0,0
9969,51-65,Male,Below_Poverty_Line,Minority,Civil,Consumer,High_Court,Partial_Aid,UT_7,2021,4,4,12-24 mo,1,0,1
9970,26-35,Male,High_Income,None,Civil,Consumer,District,Partial_Aid,State_15,2020,5,2,12-24 mo,1,0,1
9971,65+,Male,Unknown,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Self_Represented,State_12,2022,3,1,6–12 mo,0,0,0
9972,26-35,Female,Below_Poverty_Line,Minority,Domestic_Violence,Maintenance,Supreme_Court,Full_Aid,UT_3,2021,9,6,3–6 mo,0,1,0
9973,51-65,Female,Unknown,Minority,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_19,2021,2,4,>24 mo,1,0,0
9974,36-50,Male,Low_Income,None,Property_Dispute,Property_Division,Supreme_Court,Pro_Bono,State_7,2019,9,1,12-24 mo,1,1,0
9975,36-50,Male,Middle_Income,SC/ST,Property_Dispute,Land_Dispute,District,Pro_Bono,State_2,2020,9,2,12-24 mo,1,1,1
9976,51-65,Other,Low_Income,Senior_Citizen,Domestic_Violence,Protection_Order,District,Partial_Aid,State_14,2023,2,5,3–6 mo,0,0,0
9977,36-50,Other,Unknown,Senior_Citizen,Domestic_Violence,Child_Custody,State,Partial_Aid,State_3,2023,6,0,≤3 mo,0,0,0
9978,18-25,Female,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,State,Partial_Aid,State_12,2021,6,2,≤3 mo,0,1,0
9979,26-35,Male,Unknown,SC/ST,Domestic_Violence,Divorce,Supreme_Court,Pro_Bono,State_8,2022,2,1,6–12 mo,0,0,0
9980,51-65,Other,Low_Income,Person_with_Disability,Civil,Tort,Supreme_Court,Pro_Bono,State_7,2018,4,0,≤3 mo,0,0,0
9981,18-25,Female,Low_Income,Minority,Civil,Consumer,Supreme_Court,Self_Represented,State_8,2022,6,3,≤3 mo,0,0,1
9982,26-35,Female,Low_Income,SC/ST,Civil,Tort,Supreme_Court,Full_Aid,State_17,2023,5,2,3–6 mo,0,1,0
9983,18-25,Other,Low_Income,Minority,Domestic_Violence,Protection_Order,High_Court,Full_Aid,State_1,2021,5,1,>24 mo,1,0,0
9984,18-25,Female,Unknown,None,Labor/Employment,Wages,Supreme_Court,Full_Aid,State_28,2021,4,2,12-24 mo,1,0,0
9985,18-25,Male,Middle_Income,Minority,Labor/Employment,Wages,Supreme_Court,Full_Aid,State_3,2020,9,1,≤3 mo,0,1,0
9986,36-50,Male,Low_Income,Minority,Domestic_Violence,Child_Custody,Supreme_Court,Full_Aid,State_23,2023,8,0,6–12 mo,0,1,0
9987,51-65,Female,Below_Poverty_Line,Senior_Citizen,Civil,Family,High_Court,Pro_Bono,State_14,2023,5,4,6–12 mo,0,0,1
9988,51-65,Female,Low_Income,Minority,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_3,2022,3,4,≤3 mo,0,1,0
9989,65+,Male,Low_Income,SC/ST,Property_Dispute,Property_Division,District,Self_Represented,State_18,2022,10,4,>24 mo,1,0,0
9990,18-25,Other,High_Income,None,Civil,Consumer,Supreme_Court,Full_Aid,State_26,2018,7,3,12-24 mo,1,0,0
9991,26-35,Male,Middle_Income,Minority,Domestic_Violence,Protection_Order,Supreme_Court,Partial_Aid,UT_4,2021,4,3,3–6 mo,0,1,0
9992,36-50,Female,Below_Poverty_Line,SC/ST,Labor/Employment,Wages,Supreme_Court,Self_Represented,UT_8,2021,7,4,12-24 mo,1,0,0
9993,18-25,Female,Low_Income,None,Labor/Employment,Workplace_Harassment,High_Court,Self_Represented,State_13,2021,7,1,≤3 mo,0,0,0
9994,65+,Male,High_Income,Senior_Citizen,Domestic_Violence,Protection_Order,District,Full_Aid,State_16,2019,4,0,>24 mo,1,0,0
9995,51-65,Other,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,Supreme_Court,Partial_Aid,State_12,2021,9,5,≤3 mo,0,1,1
9996,18-25,Female,Low_Income,Senior_Citizen,Other,Miscellaneous,High_Court,Partial_Aid,State_5,2021,7,0,3–6 mo,0,1,0
9997,65+,Male,Low_Income,Person_with_Disability,Other,Miscellaneous,District,Pro_Bono,State_14,2021,8,4,6–12 mo,0,0,0
9998,18-25,Other,Middle_Income,Person_with_Disability,Property_Dispute,Land_Dispute,Supreme_Court,Self_Represented,State_10,2021,7,3,3–6 mo,0,0,0
9999,18-25,Female,Unknown,Minority,Civil,Consumer,State,Self_Represented,State_2,2023,4,2,12-24 mo,1,1,0
10000,36-50,Other,Middle_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,State,Partial_Aid,State_18,2018,9,0,≤3 mo,0,0,0
10001,18-25,Female,Middle_Income,Person_with_Disability,Criminal,Sentencing,High_Court,Pro_Bono,State_11,2018,5,1,≤3 mo,0,0,0
10002,65+,Female,Below_Poverty_Line,None,Civil,Consumer,Supreme_Court,Pro_Bono,State_15,2023,3,4,≤3 mo,0,1,0
10003,65+,Female,Unknown,Minority,Civil,Contract,District,Pro_Bono,State_10,2019,3,0,3–6 mo,0,1,0
10004,26-35,Male,Unknown,Person_with_Disability,Domestic_Violence,Divorce,Supreme_Court,Partial_Aid,State_8,2020,6,6,≤3 mo,0,0,0
10005,18-25,Female,Middle_Income,Person_with_Disability,Civil,Family,High_Court,Partial_Aid,State_13,2022,2,1,≤3 mo,0,0,0
10006,26-35,Other,Low_Income,SC/ST,Criminal,Acquittal,Supreme_Court,Self_Represented,State_7,2019,2,4,6–12 mo,0,0,0
10007,26-35,Other,High_Income,None,Domestic_Violence,Child_Custody,High_Court,Partial_Aid,UT_3,2022,4,2,6–12 mo,0,1,0
10008,26-35,Female,Low_Income,Minority,Criminal,Appeal,District,Pro_Bono,State_28,2018,4,2,>24 mo,1,0,1
10009,51-65,Female,Middle_Income,Person_with_Disability,Criminal,Acquittal,High_Court,Partial_Aid,State_1,2018,6,4,12-24 mo,1,1,0
10010,36-50,Female,Low_Income,Minority,Civil,Consumer,High_Court,Full_Aid,State_20,2022,6,2,3–6 mo,0,1,1
10011,51-65,Female,High_Income,Minority,Property_Dispute,Property_Division,District,Self_Represented,State_28,2023,6,3,6–12 mo,0,1,0
10012,18-25,Female,Low_Income,Person_with_Disability,Criminal,Sentencing,State,Pro_Bono,State_16,2022,5,2,3–6 mo,0,1,0
10013,36-50,Female,Low_Income,Senior_Citizen,Other,Miscellaneous,State,Self_Represented,State_17,2023,6,1,12-24 mo,1,0,0
10014,51-65,Male,Unknown,SC/ST,Civil,Consumer,District,Self_Represented,UT_6,2018,8,8,12-24 mo,1,0,0
10015,18-25,Female,High_Income,Minority,Other,Miscellaneous,High_Court,Pro_Bono,State_17,2023,7,0,≤3 mo,0,0,1
10016,26-35,Female,High_Income,None,Other,Miscellaneous,Supreme_Court,Self_Represented,UT_5,2021,7,1,6–12 mo,0,0,1
10017,65+,Male,High_Income,SC/ST,Other,Miscellaneous,State,Pro_Bono,State_3,2020,6,2,>24 mo,1,0,0
10018,51-65,Female,Unknown,None,Labor/Employment,Unfair_Dismissal,Supreme_Court,Full_Aid,State_8,2019,5,3,≤3 mo,0,1,0
10019,51-65,Male,Middle_Income,SC/ST,Domestic_Violence,Protection_Order,Supreme_Court,Pro_Bono,UT_8,2023,6,6,≤3 mo,0,1,0
10020,18-25,Female,High_Income,SC/ST,Labor/Employment,Unfair_Dismissal,High_Court,Full_Aid,State_26,2018,6,2,3–6 mo,0,1,0
10021,36-50,Other,Middle_Income,Person_with_Disability,Civil,Consumer,State,Full_Aid,State_5,2018,6,1,3–6 mo,0,1,0
10022,18-25,Male,Below_Poverty_Line,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Self_Represented,State_23,2022,7,3,>24 mo,1,0,0
10023,36-50,Other,Unknown,Senior_Citizen,Domestic_Violence,Protection_Order,Supreme_Court,Partial_Aid,State_4,2022,5,3,≤3 mo,0,0,0
10024,18-25,Other,Middle_Income,Minority,Criminal,Appeal,State,Self_Represented,State_1,2020,7,1,≤3 mo,0,0,0
10025,18-25,Other,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_5,2019,6,2,6–12 mo,0,0,0
10026,26-35,Male,High_Income,Person_with_Disability,Domestic_Violence,Divorce,District,Self_Represented,State_11,2023,3,2,12-24 mo,1,0,0
10027,26-35,Female,Below_Poverty_Line,None,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_11,2019,4,7,≤3 mo,0,0,0
10028,26-35,Female,Unknown,SC/ST,Property_Dispute,Property_Division,Supreme_Court,Partial_Aid,State_13,2020,6,1,≤3 mo,0,1,0
10029,51-65,Male,Low_Income,None,Domestic_Violence,Child_Custody,State,Self_Represented,State_23,2018,3,0,12-24 mo,1,0,1
10030,65+,Male,Low_Income,None,Labor/Employment,Wages,Supreme_Court,Pro_Bono,State_15,2020,7,0,>24 mo,1,0,1
10031,51-65,Male,Unknown,Senior_Citizen,Labor/Employment,Workplace_Harassment,District,Self_Represented,State_4,2023,4,2,3–6 mo,0,1,0
10032,51-65,Other,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Protection_Order,District,Self_Represented,State_9,2019,4,6,3–6 mo,0,0,0
10033,26-35,Male,Low_Income,Person_with_Disability,Property_Dispute,Tenant_Landlord,District,Full_Aid,State_16,2021,6,0,>24 mo,1,1,1
10034,26-35,Female,Middle_Income,Person_with_Disability,Other,Miscellaneous,District,Partial_Aid,UT_1,2020,8,2,12-24 mo,1,0,0
10035,18-25,Other,Middle_Income,None,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_13,2020,4,5,6–12 mo,0,0,0
10036,51-65,Other,Middle_Income,SC/ST,Criminal,Appeal,State,Self_Represented,State_17,2022,6,1,12-24 mo,1,1,0
10037,36-50,Female,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,State,Self_Represented,State_27,2022,6,1,3–6 mo,0,0,0
10038,36-50,Other,Below_Poverty_Line,SC/ST,Civil,Tort,District,Full_Aid,State_9,2023,4,2,>24 mo,1,1,1
10039,26-35,Male,Below_Poverty_Line,Minority,Other,Miscellaneous,High_Court,Partial_Aid,State_4,2018,5,3,6–12 mo,0,1,1
10040,51-65,Male,High_Income,Senior_Citizen,Criminal,Acquittal,High_Court,Partial_Aid,UT_5,2023,3,1,≤3 mo,0,1,0
10041,36-50,Male,Low_Income,Senior_Citizen,Labor/Employment,Wages,High_Court,Full_Aid,UT_6,2021,6,1,12-24 mo,1,0,0
10042,36-50,Female,Low_Income,Person_with_Disability,Criminal,Acquittal,High_Court,Full_Aid,State_23,2019,5,0,≤3 mo,0,0,0
10043,65+,Female,Low_Income,Person_with_Disability,Property_Dispute,Land_Dispute,State,Partial_Aid,UT_1,2021,9,1,>24 mo,1,0,0
10044,65+,Other,Low_Income,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Pro_Bono,UT_6,2022,5,3,12-24 mo,1,0,0
10045,51-65,Male,Below_Poverty_Line,None,Labor/Employment,Wages,State,Self_Represented,State_22,2022,3,3,>24 mo,1,1,0
10046,26-35,Female,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Maintenance,High_Court,Full_Aid,State_6,2022,13,2,>24 mo,1,1,0
10047,18-25,Female,Low_Income,Senior_Citizen,Labor/Employment,Wages,Supreme_Court,Self_Represented,UT_5,2021,3,0,3–6 mo,0,0,0
10048,65+,Female,Unknown,Person_with_Disability,Other,Miscellaneous,District,Full_Aid,State_10,2023,6,2,6–12 mo,0,0,0
10049,36-50,Female,Unknown,None,Property_Dispute,Property_Division,District,Pro_Bono,State_11,2021,7,1,12-24 mo,1,0,0
10050,65+,Female,Below_Poverty_Line,Person_with_Disability,Labor/Employment,Wages,State,Self_Represented,State_13,2023,5,4,>24 mo,1,0,0
10051,18-25,Female,Below_Poverty_Line,SC/ST,Criminal,Appeal,High_Court,Full_Aid,State_19,2023,6,3,≤3 mo,0,0,0
10052,51-65,Male,High_Income,Minority,Criminal,Acquittal,District,Pro_Bono,State_24,2023,5,1,3–6 mo,0,0,0
10053,26-35,Other,High_Income,Senior_Citizen,Civil,Family,Supreme_Court,Full_Aid,State_15,2018,4,1,3–6 mo,0,1,0
10054,65+,Female,Middle_Income,Person_with_Disability,Property_Dispute,Tenant_Landlord,State,Pro_Bono,State_25,2018,5,3,3–6 mo,0,0,1
10055,26-35,Male,Unknown,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Partial_Aid,UT_8,2020,5,1,>24 mo,1,0,0
10056,18-25,Other,Middle_Income,Person_with_Disability,Civil,Contract,State,Self_Represented,State_24,2022,6,2,>24 mo,1,0,0
10057,65+,Female,Unknown,None,Criminal,Sentencing,District,Partial_Aid,State_14,2021,8,2,>24 mo,1,0,1
10058,26-35,Male,Middle_Income,None,Other,Miscellaneous,State,Partial_Aid,State_3,2021,4,5,12-24 mo,1,0,0
10059,36-50,Other,Middle_Income,Senior_Citizen,Labor/Employment,Workplace_Harassment,State,Partial_Aid,State_11,2018,6,0,6–12 mo,0,0,0
10060,18-25,Other,Unknown,None,Other,Miscellaneous,District,Pro_Bono,State_8,2020,3,0,6–12 mo,0,0,1
10061,51-65,Female,Unknown,Person_with_Disability,Criminal,Acquittal,State,Partial_Aid,UT_3,2021,4,1,>24 mo,1,0,1
10062,18-25,Other,Low_Income,Minority,Criminal,Appeal,State,Full_Aid,State_1,2021,3,3,12-24 mo,1,0,0
10063,36-50,Female,High_Income,Senior_Citizen,Civil,Family,High_Court,Pro_Bono,UT_6,2020,4,0,3–6 mo,0,0,0
10064,26-35,Male,High_Income,Person_with_Disability,Domestic_Violence,Protection_Order,High_Court,Full_Aid,State_10,2018,6,0,≤3 mo,0,0,1
10065,65+,Other,High_Income,SC/ST,Domestic_Violence,Divorce,State,Full_Aid,State_27,2023,4,2,3–6 mo,0,1,0
10066,26-35,Other,Below_Poverty_Line,SC/ST,Civil,Consumer,Supreme_Court,Self_Represented,State_20,2018,3,6,≤3 mo,0,1,0
10067,26-35,Male,Low_Income,Senior_Citizen,Labor/Employment,Workplace_Harassment,High_Court,Pro_Bono,State_7,2019,5,3,≤3 mo,0,1,0
10068,18-25,Other,Low_Income,SC/ST,Labor/Employment,Unfair_Dismissal,High_Court,Full_Aid,UT_1,2021,1,5,≤3 mo,0,1,0
10069,51-65,Female,Below_Poverty_Line,Person_with_Disability,Property_Dispute,Property_Division,High_Court,Self_Represented,State_24,2018,12,2,3–6 mo,0,0,0
10070,36-50,Male,Low_Income,Senior_Citizen,Domestic_Violence,Protection_Order,State,Pro_Bono,State_5,2019,3,2,12-24 mo,1,1,0
10071,18-25,Other,High_Income,Senior_Citizen,Criminal,Acquittal,Supreme_Court,Partial_Aid,State_13,2019,5,2,12-24 mo,1,0,0
10072,51-65,Other,Unknown,Minority,Civil,Tort,District,Self_Represented,State_24,2020,6,5,6–12 mo,0,0,1
10073,51-65,Other,High_Income,None,Other,Miscellaneous,High_Court,Pro_Bono,State_14,2018,4,4,3–6 mo,0,0,0
10074,51-65,Other,Middle_Income,SC/ST,Other,Miscellaneous,State,Self_Represented,State_17,2018,4,1,>24 mo,1,0,0
10075,18-25,Other,Low_Income,SC/ST,Criminal,Sentencing,High_Court,Full_Aid,UT_3,2019,5,2,3–6 mo,0,1,0
10076,51-65,Other,Unknown,Senior_Citizen,Civil,Family,Supreme_Court,Pro_Bono,State_12,2020,4,0,6–12 mo,0,1,0
10077,51-65,Male,High_Income,Senior_Citizen,Civil,Tort,Supreme_Court,Partial_Aid,UT_3,2019,2,4,3–6 mo,0,1,1
10078,65+,Male,Unknown,SC/ST,Other,Miscellaneous,District,Pro_Bono,UT_2,2019,2,2,≤3 mo,0,0,0
10079,65+,Female,High_Income,Senior_Citizen,Other,Miscellaneous,District,Self_Represented,UT_4,2018,5,2,>24 mo,1,0,0
10080,26-35,Female,Below_Poverty_Line,None,Other,Miscellaneous,High_Court,Self_Represented,State_9,2018,5,3,≤3 mo,0,1,0
10081,26-35,Male,Middle_Income,SC/ST,Property_Dispute,Land_Dispute,Supreme_Court,Pro_Bono,UT_2,2023,10,2,3–6 mo,0,0,0
10082,18-25,Male,High_Income,Minority,Domestic_Violence,Divorce,High_Court,Full_Aid,UT_4,2022,5,2,6–12 mo,0,1,1
10083,36-50,Female,Unknown,Person_with_Disability,Civil,Family,Supreme_Court,Full_Aid,State_15,2022,5,2,12-24 mo,1,0,0
10084,26-35,Female,Low_Income,SC/ST,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_2,2020,9,2,≤3 mo,0,1,1
10085,36-50,Male,Unknown,Person_with_Disability,Civil,Tort,High_Court,Pro_Bono,UT_6,2019,4,0,12-24 mo,1,0,0
10086,51-65,Male,Middle_Income,Person_with_Disability,Criminal,Appeal,District,Self_Represented,State_15,2021,4,4,12-24 mo,1,0,0
10087,36-50,Female,Unknown,SC/ST,Labor/Employment,Wages,District,Full_Aid,State_3,2020,4,1,3–6 mo,0,0,0
10088,51-65,Male,Middle_Income,Minority,Property_Dispute,Property_Division,State,Partial_Aid,State_21,2019,9,2,12-24 mo,1,1,0
